UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12 
448691,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
448770,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
448798,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
448859,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
448895,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449038,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449074,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449083,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449092,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449135,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449250,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449311,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449320,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449339,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449348,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449357,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449384,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449393,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449445,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449454,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449463,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449472,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449481,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449490,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449506,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449524,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449533,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449597,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449603,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449612,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449658,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449676,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449685,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449700,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449728,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449764,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449773,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449782,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449807,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449816,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449834,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449861,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449870,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449889,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449898,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449904,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449922,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449959,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449968,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449977,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449986,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
449995,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450021,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
450058,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450067,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450119,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
450128,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450298,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450304,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450377,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450395,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450401,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450571,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450599,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450605,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450614,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450632,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450641,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450650,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450696,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450702,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
450711,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450720,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450933,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450951,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450960,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
450988,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451042,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451051,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451079,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451097,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451103,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451121,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451149,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451158,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451167,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451194,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451228,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451237,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451255,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451282,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451291,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451307,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451316,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451334,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451343,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451352,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451370,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451398,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451404,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451413,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451459,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451468,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451477,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451495,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451501,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451510,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451529,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451547,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451556,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451565,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451574,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451583,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451626,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451714,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451741,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
451750,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451820,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
451857,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451866,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451918,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
451927,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452009,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452072,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452081,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452106,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452124,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452373,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452540,1,8,-2,5,0,-2,-2,.,-2,-2,-2,-2,-2,.,-2
452771,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452780,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452887,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
452948,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
453163,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
453215,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
453297,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
453756,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
453792,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454184,3,0,-2,5,0,-2,-2,.,-2,5,0,-2,-2,.,-2
454218,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
454227,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454236,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454245,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454537,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454546,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454555,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454582,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454607,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454652,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454689,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454698,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454722,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454759,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454768,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454777,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454786,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454795,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454801,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454810,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454829,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454838,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454856,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454865,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454874,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454917,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454926,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454935,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454944,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454953,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454962,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454971,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454980,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
454999,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455008,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455026,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455062,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455071,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455080,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455099,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455105,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455114,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455141,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455178,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455187,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455196,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455202,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455211,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455220,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455257,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455275,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455284,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455327,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455336,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455354,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455381,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455406,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455433,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455460,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455479,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455488,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455512,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455628,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455664,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455707,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455725,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455734,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455761,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455770,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455798,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455804,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455813,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455831,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455859,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455868,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455877,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455886,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455895,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455901,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455910,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455929,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455965,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455974,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455983,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
455992,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456001,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456029,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456038,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456065,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456074,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456135,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456153,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456171,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456205,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456214,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456287,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456454,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456481,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456490,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456506,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456515,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456542,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456551,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456579,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456588,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456597,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456621,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456825,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456852,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456922,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456931,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456959,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456968,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
456977,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457031,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457077,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457086,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457101,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457110,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457129,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457192,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457208,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457226,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457253,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457271,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457299,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457314,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457323,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457332,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457341,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457350,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457378,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457387,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457396,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457402,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457411,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457420,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457439,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457448,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457466,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457475,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457484,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457493,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457527,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457536,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457545,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457554,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
457563,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457572,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457581,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457606,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457615,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457624,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457633,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457642,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457679,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457697,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457749,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457767,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457776,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457785,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457794,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457800,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457819,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457837,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457855,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457873,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457916,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457925,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457943,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457952,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
457989,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458007,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458034,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458043,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458061,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458070,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458098,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458104,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458113,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458122,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458131,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458140,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458168,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458210,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458229,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458274,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458405,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458423,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458441,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458496,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
458681,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458803,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458812,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458821,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458830,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458858,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458867,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458885,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458919,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458955,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458964,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458973,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
458982,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
459019,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
459046,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
